timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1586200758947,121169,HTTP Request SEND,500,Internal Server Error,Grupa wątków 1-70,,false,,287,276,76,76,https://ez58211rss.azurewebsites.net/send,121169,0,875
1586200759929,121186,HTTP Request SEND,500,Internal Server Error,Grupa wątków 1-71,,false,,287,276,76,76,https://ez58211rss.azurewebsites.net/send,121186,0,886
1586200760925,121158,HTTP Request SEND,500,Internal Server Error,Grupa wątków 1-72,,false,,287,276,76,76,https://ez58211rss.azurewebsites.net/send,121158,0,869
1586200762019,121160,HTTP Request SEND,500,Internal Server Error,Grupa wątków 1-73,,false,,287,276,76,76,https://ez58211rss.azurewebsites.net/send,121160,0,865
1586200762928,121194,HTTP Request SEND,500,Internal Server Error,Grupa wątków 1-74,,false,,287,276,76,76,https://ez58211rss.azurewebsites.net/send,121194,0,888
1586200763943,121185,HTTP Request SEND,500,Internal Server Error,Grupa wątków 1-75,,false,,287,276,76,76,https://ez58211rss.azurewebsites.net/send,121185,0,871
1586200764929,121192,HTTP Request SEND,500,Internal Server Error,Grupa wątków 1-76,,false,,287,276,76,76,https://ez58211rss.azurewebsites.net/send,121192,0,884
1586200765947,121175,HTTP Request SEND,500,Internal Server Error,Grupa wątków 1-77,,false,,287,276,76,76,https://ez58211rss.azurewebsites.net/send,121175,0,871
1586200766933,121176,HTTP Request SEND,500,Internal Server Error,Grupa wątków 1-78,,false,,287,276,76,76,https://ez58211rss.azurewebsites.net/send,121176,0,877
1586200767931,121174,HTTP Request SEND,500,Internal Server Error,Grupa wątków 1-79,,false,,287,276,76,76,https://ez58211rss.azurewebsites.net/send,121174,0,873
1586200768923,121166,HTTP Request SEND,500,Internal Server Error,Grupa wątków 1-80,,false,,287,276,76,76,https://ez58211rss.azurewebsites.net/send,121166,0,871
1586200769940,121167,HTTP Request SEND,500,Internal Server Error,Grupa wątków 1-81,,false,,287,276,76,76,https://ez58211rss.azurewebsites.net/send,121167,0,868
1586200770925,121163,HTTP Request SEND,500,Internal Server Error,Grupa wątków 1-82,,false,,287,276,76,76,https://ez58211rss.azurewebsites.net/send,121163,0,866
1586200771923,121166,HTTP Request SEND,500,Internal Server Error,Grupa wątków 1-83,,false,,287,276,76,76,https://ez58211rss.azurewebsites.net/send,121166,0,869
1586200772912,121160,HTTP Request SEND,500,Internal Server Error,Grupa wątków 1-84,,false,,287,276,76,76,https://ez58211rss.azurewebsites.net/send,121160,0,868
1586200773906,121168,HTTP Request SEND,500,Internal Server Error,Grupa wątków 1-85,,false,,287,276,76,76,https://ez58211rss.azurewebsites.net/send,121168,0,877
1586200775025,121272,HTTP Request SEND,500,Internal Server Error,Grupa wątków 1-86,,false,,287,276,76,76,https://ez58211rss.azurewebsites.net/send,121272,0,976
1586200776012,121154,HTTP Request SEND,500,Internal Server Error,Grupa wątków 1-87,,false,,287,276,76,76,https://ez58211rss.azurewebsites.net/send,121154,0,863
1586200776913,121160,HTTP Request SEND,500,Internal Server Error,Grupa wątków 1-88,,false,,287,276,76,76,https://ez58211rss.azurewebsites.net/send,121160,0,866
1586200777929,121164,HTTP Request SEND,500,Internal Server Error,Grupa wątków 1-89,,false,,287,276,76,76,https://ez58211rss.azurewebsites.net/send,121164,0,878
1586200778929,121176,HTTP Request SEND,500,Internal Server Error,Grupa wątków 1-90,,false,,287,276,76,76,https://ez58211rss.azurewebsites.net/send,121176,0,868
1586200779927,121162,HTTP Request SEND,500,Internal Server Error,Grupa wątków 1-91,,false,,287,276,76,76,https://ez58211rss.azurewebsites.net/send,121162,0,873
1586200780960,121165,HTTP Request SEND,500,Internal Server Error,Grupa wątków 1-92,,false,,287,276,76,76,https://ez58211rss.azurewebsites.net/send,121165,0,867
1586200781948,121158,HTTP Request SEND,500,Internal Server Error,Grupa wątków 1-93,,false,,287,276,76,76,https://ez58211rss.azurewebsites.net/send,121158,0,867
1586200783027,121154,HTTP Request SEND,500,Internal Server Error,Grupa wątków 1-94,,false,,287,276,76,76,https://ez58211rss.azurewebsites.net/send,121154,0,867
1586200783929,121190,HTTP Request SEND,500,Internal Server Error,Grupa wątków 1-95,,false,,287,276,76,76,https://ez58211rss.azurewebsites.net/send,121190,0,866
1586200784928,121162,HTTP Request SEND,500,Internal Server Error,Grupa wątków 1-96,,false,,287,276,76,76,https://ez58211rss.azurewebsites.net/send,121162,0,874
1586200785936,121167,HTTP Request SEND,500,Internal Server Error,Grupa wątków 1-97,,false,,287,276,76,76,https://ez58211rss.azurewebsites.net/send,121167,0,868
1586200786919,121248,HTTP Request SEND,500,Internal Server Error,Grupa wątków 1-98,,false,,287,276,76,76,https://ez58211rss.azurewebsites.net/send,121248,0,869
1586200787924,121165,HTTP Request SEND,500,Internal Server Error,Grupa wątków 1-99,,false,,287,276,76,76,https://ez58211rss.azurewebsites.net/send,121165,0,865
1586200788938,121173,HTTP Request SEND,500,Internal Server Error,Grupa wątków 1-100,,false,,287,276,76,76,https://ez58211rss.azurewebsites.net/send,121173,0,864
1586200835224,121746,HTTP Request DELETE,500,Internal Server Error,Grupa wątków 1-25,,false,,673,356,76,76,https://ez58211rss.azurewebsites.net/,1442,0,991
1586200835224,1442,HTTP Request DELETE-0,302,Found,Grupa wątków 1-25,text,true,,386,223,76,76,https://ez58211rss.azurewebsites.net/delete,1442,0,991
1586200836667,120303,HTTP Request DELETE-1,500,Internal Server Error,Grupa wątków 1-25,,false,,287,133,76,76,https://ez58211rss.azurewebsites.net/,120303,0,0
1586200836146,121622,HTTP Request DELETE,500,Internal Server Error,Grupa wątków 1-26,,false,,673,356,75,75,https://ez58211rss.azurewebsites.net/,1329,0,880
1586200836146,1329,HTTP Request DELETE-0,302,Found,Grupa wątków 1-26,text,true,,386,223,75,75,https://ez58211rss.azurewebsites.net/delete,1329,0,880
1586200837475,120293,HTTP Request DELETE-1,500,Internal Server Error,Grupa wątków 1-26,,false,,287,133,75,75,https://ez58211rss.azurewebsites.net/,120293,0,0
1586200837100,121605,HTTP Request DELETE,500,Internal Server Error,Grupa wątków 1-27,,false,,673,356,74,74,https://ez58211rss.azurewebsites.net/,1306,0,870
1586200837100,1306,HTTP Request DELETE-0,302,Found,Grupa wątków 1-27,text,true,,386,223,74,74,https://ez58211rss.azurewebsites.net/delete,1306,0,870
1586200838406,120299,HTTP Request DELETE-1,500,Internal Server Error,Grupa wątków 1-27,,false,,287,133,74,74,https://ez58211rss.azurewebsites.net/,120299,0,0
1586200838120,121640,HTTP Request DELETE,500,Internal Server Error,Grupa wątków 1-28,,false,,673,356,73,73,https://ez58211rss.azurewebsites.net/,1336,0,881
1586200838120,1336,HTTP Request DELETE-0,302,Found,Grupa wątków 1-28,text,true,,386,223,73,73,https://ez58211rss.azurewebsites.net/delete,1336,0,881
1586200839456,120304,HTTP Request DELETE-1,500,Internal Server Error,Grupa wątków 1-28,,false,,287,133,73,73,https://ez58211rss.azurewebsites.net/,120304,0,0
1586200839255,121368,HTTP Request DELETE,500,Internal Server Error,Grupa wątków 1-29,,false,,673,356,72,72,https://ez58211rss.azurewebsites.net/,1056,0,610
1586200839255,1056,HTTP Request DELETE-0,302,Found,Grupa wątków 1-29,text,true,,386,223,72,72,https://ez58211rss.azurewebsites.net/delete,1056,0,610
1586200840311,120312,HTTP Request DELETE-1,500,Internal Server Error,Grupa wątków 1-29,,false,,287,133,72,72,https://ez58211rss.azurewebsites.net/,120312,0,0
1586200840150,121709,HTTP Request DELETE,500,Internal Server Error,Grupa wątków 1-30,,false,,673,356,71,71,https://ez58211rss.azurewebsites.net/,1407,0,962
1586200840150,1407,HTTP Request DELETE-0,302,Found,Grupa wątków 1-30,text,true,,386,223,71,71,https://ez58211rss.azurewebsites.net/delete,1407,0,962
1586200841557,120302,HTTP Request DELETE-1,500,Internal Server Error,Grupa wątków 1-30,,false,,287,133,71,71,https://ez58211rss.azurewebsites.net/,120302,0,0
1586200841102,121617,HTTP Request DELETE,500,Internal Server Error,Grupa wątków 1-31,,false,,673,356,70,70,https://ez58211rss.azurewebsites.net/,1312,0,871
1586200841102,1312,HTTP Request DELETE-0,302,Found,Grupa wątków 1-31,text,true,,386,223,70,70,https://ez58211rss.azurewebsites.net/delete,1312,0,871
1586200842414,120305,HTTP Request DELETE-1,500,Internal Server Error,Grupa wątków 1-31,,false,,287,133,70,70,https://ez58211rss.azurewebsites.net/,120305,0,0
1586200842305,121614,HTTP Request DELETE,500,Internal Server Error,Grupa wątków 1-32,,false,,673,356,69,69,https://ez58211rss.azurewebsites.net/,1303,0,871
1586200842305,1303,HTTP Request DELETE-0,302,Found,Grupa wątków 1-32,text,true,,386,223,69,69,https://ez58211rss.azurewebsites.net/delete,1303,0,871
1586200843608,120311,HTTP Request DELETE-1,500,Internal Server Error,Grupa wątków 1-32,,false,,287,133,69,69,https://ez58211rss.azurewebsites.net/,120311,0,0
1586200843118,121608,HTTP Request DELETE,500,Internal Server Error,Grupa wątków 1-33,,false,,673,356,68,68,https://ez58211rss.azurewebsites.net/,1304,0,869
1586200843118,1304,HTTP Request DELETE-0,302,Found,Grupa wątków 1-33,text,true,,386,223,68,68,https://ez58211rss.azurewebsites.net/delete,1304,0,869
1586200844422,120304,HTTP Request DELETE-1,500,Internal Server Error,Grupa wątków 1-33,,false,,287,133,68,68,https://ez58211rss.azurewebsites.net/,120304,0,0
1586200844101,121622,HTTP Request DELETE,500,Internal Server Error,Grupa wątków 1-34,,false,,673,356,67,67,https://ez58211rss.azurewebsites.net/,1318,0,870
1586200844101,1318,HTTP Request DELETE-0,302,Found,Grupa wątków 1-34,text,true,,386,223,67,67,https://ez58211rss.azurewebsites.net/delete,1318,0,870
1586200845419,120304,HTTP Request DELETE-1,500,Internal Server Error,Grupa wątków 1-34,,false,,287,133,67,67,https://ez58211rss.azurewebsites.net/,120304,0,0
1586200845060,121647,HTTP Request DELETE,500,Internal Server Error,Grupa wątków 1-35,,false,,673,356,66,66,https://ez58211rss.azurewebsites.net/,1358,0,911
1586200845060,1358,HTTP Request DELETE-0,302,Found,Grupa wątków 1-35,text,true,,386,223,66,66,https://ez58211rss.azurewebsites.net/delete,1358,0,911
1586200846418,120289,HTTP Request DELETE-1,500,Internal Server Error,Grupa wątków 1-35,,false,,287,133,66,66,https://ez58211rss.azurewebsites.net/,120289,0,0
1586200846182,121637,HTTP Request DELETE,500,Internal Server Error,Grupa wątków 1-36,,false,,673,356,65,65,https://ez58211rss.azurewebsites.net/,1346,0,899
1586200846182,1346,HTTP Request DELETE-0,302,Found,Grupa wątków 1-36,text,true,,386,223,65,65,https://ez58211rss.azurewebsites.net/delete,1346,0,899
1586200847528,120291,HTTP Request DELETE-1,500,Internal Server Error,Grupa wątków 1-36,,false,,287,133,65,65,https://ez58211rss.azurewebsites.net/,120291,0,0
1586200847185,121620,HTTP Request DELETE,500,Internal Server Error,Grupa wątków 1-37,,false,,673,356,64,64,https://ez58211rss.azurewebsites.net/,1317,0,871
1586200847185,1317,HTTP Request DELETE-0,302,Found,Grupa wątków 1-37,text,true,,386,223,64,64,https://ez58211rss.azurewebsites.net/delete,1317,0,871
1586200848502,120303,HTTP Request DELETE-1,500,Internal Server Error,Grupa wątków 1-37,,false,,287,133,64,64,https://ez58211rss.azurewebsites.net/,120303,0,0
1586200848759,121653,HTTP Request DELETE,500,Internal Server Error,Grupa wątków 1-38,,false,,673,356,63,63,https://ez58211rss.azurewebsites.net/,1358,0,923
1586200848759,1358,HTTP Request DELETE-0,302,Found,Grupa wątków 1-38,text,true,,386,223,63,63,https://ez58211rss.azurewebsites.net/delete,1358,0,923
1586200850117,120295,HTTP Request DELETE-1,500,Internal Server Error,Grupa wątków 1-38,,false,,287,133,63,63,https://ez58211rss.azurewebsites.net/,120295,0,0
1586200849200,121935,HTTP Request DELETE,500,Internal Server Error,Grupa wątków 1-39,,false,,673,356,62,62,https://ez58211rss.azurewebsites.net/,1637,0,1192
1586200849200,1637,HTTP Request DELETE-0,302,Found,Grupa wątków 1-39,text,true,,386,223,62,62,https://ez58211rss.azurewebsites.net/delete,1637,0,1192
1586200850838,120297,HTTP Request DELETE-1,500,Internal Server Error,Grupa wątków 1-39,,false,,287,133,62,62,https://ez58211rss.azurewebsites.net/,120297,0,0
1586200850104,121607,HTTP Request DELETE,500,Internal Server Error,Grupa wątków 1-40,,false,,673,356,61,61,https://ez58211rss.azurewebsites.net/,1307,0,872
1586200850104,1307,HTTP Request DELETE-0,302,Found,Grupa wątków 1-40,text,true,,386,223,61,61,https://ez58211rss.azurewebsites.net/delete,1307,0,872
1586200851411,120300,HTTP Request DELETE-1,500,Internal Server Error,Grupa wątków 1-40,,false,,287,133,61,61,https://ez58211rss.azurewebsites.net/,120300,0,0
1586200850808,121672,HTTP Request DELETE,500,Internal Server Error,Grupa wątków 1-41,,false,,673,356,60,60,https://ez58211rss.azurewebsites.net/,1372,0,878
1586200850808,1372,HTTP Request DELETE-0,302,Found,Grupa wątków 1-41,text,true,,386,223,60,60,https://ez58211rss.azurewebsites.net/delete,1372,0,878
1586200852179,120301,HTTP Request DELETE-1,500,Internal Server Error,Grupa wątków 1-41,,false,,287,133,60,60,https://ez58211rss.azurewebsites.net/,120301,0,0
1586200852127,121657,HTTP Request DELETE,500,Internal Server Error,Grupa wątków 1-42,,false,,673,356,59,59,https://ez58211rss.azurewebsites.net/,1364,0,930
1586200852127,1364,HTTP Request DELETE-0,302,Found,Grupa wątków 1-42,text,true,,386,223,59,59,https://ez58211rss.azurewebsites.net/delete,1364,0,930
1586200853491,120293,HTTP Request DELETE-1,500,Internal Server Error,Grupa wątków 1-42,,false,,287,133,59,59,https://ez58211rss.azurewebsites.net/,120293,0,0
1586200853150,121993,HTTP Request DELETE,500,Internal Server Error,Grupa wątków 1-43,,false,,673,356,58,58,https://ez58211rss.azurewebsites.net/,1698,0,1254
1586200853150,1699,HTTP Request DELETE-0,302,Found,Grupa wątków 1-43,text,true,,386,223,58,58,https://ez58211rss.azurewebsites.net/delete,1698,0,1254
1586200854849,120294,HTTP Request DELETE-1,500,Internal Server Error,Grupa wątków 1-43,,false,,287,133,58,58,https://ez58211rss.azurewebsites.net/,120294,0,0
1586200854104,121632,HTTP Request DELETE,500,Internal Server Error,Grupa wątków 1-44,,false,,673,356,57,57,https://ez58211rss.azurewebsites.net/,1336,0,870
1586200854104,1336,HTTP Request DELETE-0,302,Found,Grupa wątków 1-44,text,true,,386,223,57,57,https://ez58211rss.azurewebsites.net/delete,1336,0,870
1586200855440,120296,HTTP Request DELETE-1,500,Internal Server Error,Grupa wątków 1-44,,false,,287,133,57,57,https://ez58211rss.azurewebsites.net/,120296,0,0
1586200855172,121690,HTTP Request DELETE,500,Internal Server Error,Grupa wątków 1-45,,false,,673,356,56,56,https://ez58211rss.azurewebsites.net/,1400,0,911
1586200855172,1400,HTTP Request DELETE-0,302,Found,Grupa wątków 1-45,text,true,,386,223,56,56,https://ez58211rss.azurewebsites.net/delete,1400,0,911
1586200856572,120290,HTTP Request DELETE-1,500,Internal Server Error,Grupa wątków 1-45,,false,,287,133,56,56,https://ez58211rss.azurewebsites.net/,120290,0,0
1586200856091,121710,HTTP Request DELETE,500,Internal Server Error,Grupa wątków 1-46,,false,,673,356,55,55,https://ez58211rss.azurewebsites.net/,1415,0,926
1586200856091,1415,HTTP Request DELETE-0,302,Found,Grupa wątków 1-46,text,true,,386,223,55,55,https://ez58211rss.azurewebsites.net/delete,1415,0,926
1586200857507,120294,HTTP Request DELETE-1,500,Internal Server Error,Grupa wątków 1-46,,false,,287,133,55,55,https://ez58211rss.azurewebsites.net/,120294,0,0
1586200857138,121787,HTTP Request DELETE,500,Internal Server Error,Grupa wątków 1-47,,false,,673,356,54,54,https://ez58211rss.azurewebsites.net/,1494,0,1014
1586200857138,1494,HTTP Request DELETE-0,302,Found,Grupa wątków 1-47,text,true,,386,223,54,54,https://ez58211rss.azurewebsites.net/delete,1494,0,1014
1586200858632,120293,HTTP Request DELETE-1,500,Internal Server Error,Grupa wątków 1-47,,false,,287,133,54,54,https://ez58211rss.azurewebsites.net/,120293,0,0
1586200858141,121689,HTTP Request DELETE,500,Internal Server Error,Grupa wątków 1-48,,false,,673,356,53,53,https://ez58211rss.azurewebsites.net/,1396,0,935
1586200858141,1396,HTTP Request DELETE-0,302,Found,Grupa wątków 1-48,text,true,,386,223,53,53,https://ez58211rss.azurewebsites.net/delete,1396,0,935
1586200859537,120293,HTTP Request DELETE-1,500,Internal Server Error,Grupa wątków 1-48,,false,,287,133,53,53,https://ez58211rss.azurewebsites.net/,120293,0,0
1586200860140,121739,HTTP Request DELETE,500,Internal Server Error,Grupa wątków 1-50,,false,,673,356,52,52,https://ez58211rss.azurewebsites.net/,1432,0,991
1586200860140,1432,HTTP Request DELETE-0,302,Found,Grupa wątków 1-50,text,true,,386,223,52,52,https://ez58211rss.azurewebsites.net/delete,1432,0,991
1586200861572,120307,HTTP Request DELETE-1,500,Internal Server Error,Grupa wątków 1-50,,false,,287,133,52,52,https://ez58211rss.azurewebsites.net/,120307,0,0
1586200859118,123236,HTTP Request DELETE,500,Internal Server Error,Grupa wątków 1-49,,false,,673,356,51,51,https://ez58211rss.azurewebsites.net/,2054,0,937
1586200859118,2054,HTTP Request DELETE-0,302,Found,Grupa wątków 1-49,text,true,,386,223,51,51,https://ez58211rss.azurewebsites.net/delete,2054,0,937
1586200861172,121182,HTTP Request DELETE-1,500,Internal Server Error,Grupa wątków 1-49,,false,,287,133,51,51,https://ez58211rss.azurewebsites.net/,121182,0,879
1586200861130,121601,HTTP Request DELETE,500,Internal Server Error,Grupa wątków 1-51,,false,,673,356,50,50,https://ez58211rss.azurewebsites.net/,1310,0,875
1586200861130,1310,HTTP Request DELETE-0,302,Found,Grupa wątków 1-51,text,true,,386,223,50,50,https://ez58211rss.azurewebsites.net/delete,1310,0,875
1586200862440,120291,HTTP Request DELETE-1,500,Internal Server Error,Grupa wątków 1-51,,false,,287,133,50,50,https://ez58211rss.azurewebsites.net/,120291,0,0
1586200862094,121636,HTTP Request DELETE,500,Internal Server Error,Grupa wątków 1-52,,false,,673,356,49,49,https://ez58211rss.azurewebsites.net/,1342,0,881
1586200862094,1342,HTTP Request DELETE-0,302,Found,Grupa wątków 1-52,text,true,,386,223,49,49,https://ez58211rss.azurewebsites.net/delete,1342,0,881
1586200863436,120294,HTTP Request DELETE-1,500,Internal Server Error,Grupa wątków 1-52,,false,,287,133,49,49,https://ez58211rss.azurewebsites.net/,120294,0,0
1586200863102,121706,HTTP Request DELETE,500,Internal Server Error,Grupa wątków 1-53,,false,,673,356,48,48,https://ez58211rss.azurewebsites.net/,1410,0,975
1586200863102,1410,HTTP Request DELETE-0,302,Found,Grupa wątków 1-53,text,true,,386,223,48,48,https://ez58211rss.azurewebsites.net/delete,1410,0,975
1586200864512,120296,HTTP Request DELETE-1,500,Internal Server Error,Grupa wątków 1-53,,false,,287,133,48,48,https://ez58211rss.azurewebsites.net/,120296,0,0
1586200864108,121609,HTTP Request DELETE,500,Internal Server Error,Grupa wątków 1-54,,false,,673,356,47,47,https://ez58211rss.azurewebsites.net/,1304,0,867
1586200864108,1304,HTTP Request DELETE-0,302,Found,Grupa wątków 1-54,text,true,,386,223,47,47,https://ez58211rss.azurewebsites.net/delete,1304,0,867
1586200865412,120305,HTTP Request DELETE-1,500,Internal Server Error,Grupa wątków 1-54,,false,,287,133,47,47,https://ez58211rss.azurewebsites.net/,120305,0,0
1586200865309,121609,HTTP Request DELETE,500,Internal Server Error,Grupa wątków 1-55,,false,,673,356,46,46,https://ez58211rss.azurewebsites.net/,1316,0,874
1586200865309,1316,HTTP Request DELETE-0,302,Found,Grupa wątków 1-55,text,true,,386,223,46,46,https://ez58211rss.azurewebsites.net/delete,1316,0,874
1586200866626,120292,HTTP Request DELETE-1,500,Internal Server Error,Grupa wątków 1-55,,false,,287,133,46,46,https://ez58211rss.azurewebsites.net/,120292,0,0
1586200865808,121720,HTTP Request DELETE,500,Internal Server Error,Grupa wątków 1-56,,false,,673,356,45,45,https://ez58211rss.azurewebsites.net/,1432,0,985
1586200865808,1432,HTTP Request DELETE-0,302,Found,Grupa wątków 1-56,text,true,,386,223,45,45,https://ez58211rss.azurewebsites.net/delete,1432,0,985
1586200867240,120288,HTTP Request DELETE-1,500,Internal Server Error,Grupa wątków 1-56,,false,,287,133,45,45,https://ez58211rss.azurewebsites.net/,120288,0,0
1586200867164,121631,HTTP Request DELETE,500,Internal Server Error,Grupa wątków 1-57,,false,,673,356,44,44,https://ez58211rss.azurewebsites.net/,1334,0,888
1586200867164,1334,HTTP Request DELETE-0,302,Found,Grupa wątków 1-57,text,true,,386,223,44,44,https://ez58211rss.azurewebsites.net/delete,1334,0,888
1586200868498,120297,HTTP Request DELETE-1,500,Internal Server Error,Grupa wątków 1-57,,false,,287,133,44,44,https://ez58211rss.azurewebsites.net/,120297,0,0
1586200868085,121694,HTTP Request DELETE,500,Internal Server Error,Grupa wątków 1-58,,false,,673,356,43,43,https://ez58211rss.azurewebsites.net/,1393,0,886
1586200868085,1393,HTTP Request DELETE-0,302,Found,Grupa wątków 1-58,text,true,,386,223,43,43,https://ez58211rss.azurewebsites.net/delete,1393,0,886
1586200869479,120300,HTTP Request DELETE-1,500,Internal Server Error,Grupa wątków 1-58,,false,,287,133,43,43,https://ez58211rss.azurewebsites.net/,120300,0,0
1586200869140,121624,HTTP Request DELETE,500,Internal Server Error,Grupa wątków 1-59,,false,,673,356,42,42,https://ez58211rss.azurewebsites.net/,1322,0,877
1586200869140,1322,HTTP Request DELETE-0,302,Found,Grupa wątków 1-59,text,true,,386,223,42,42,https://ez58211rss.azurewebsites.net/delete,1322,0,877
1586200870462,120302,HTTP Request DELETE-1,500,Internal Server Error,Grupa wątków 1-59,,false,,287,133,42,42,https://ez58211rss.azurewebsites.net/,120302,0,0
1586200870076,121624,HTTP Request DELETE,500,Internal Server Error,Grupa wątków 1-60,,false,,673,356,41,41,https://ez58211rss.azurewebsites.net/,1330,0,884
1586200870076,1330,HTTP Request DELETE-0,302,Found,Grupa wątków 1-60,text,true,,386,223,41,41,https://ez58211rss.azurewebsites.net/delete,1330,0,884
1586200871407,120293,HTTP Request DELETE-1,500,Internal Server Error,Grupa wątków 1-60,,false,,287,133,41,41,https://ez58211rss.azurewebsites.net/,120293,0,0
1586200871083,121664,HTTP Request DELETE,500,Internal Server Error,Grupa wątków 1-61,,false,,673,356,40,40,https://ez58211rss.azurewebsites.net/,1361,0,878
1586200871083,1361,HTTP Request DELETE-0,302,Found,Grupa wątków 1-61,text,true,,386,223,40,40,https://ez58211rss.azurewebsites.net/delete,1361,0,878
1586200872444,120303,HTTP Request DELETE-1,500,Internal Server Error,Grupa wątków 1-61,,false,,287,133,40,40,https://ez58211rss.azurewebsites.net/,120303,0,0
1586200872071,121618,HTTP Request DELETE,500,Internal Server Error,Grupa wątków 1-62,,false,,673,356,39,39,https://ez58211rss.azurewebsites.net/,1325,0,881
1586200872071,1325,HTTP Request DELETE-0,302,Found,Grupa wątków 1-62,text,true,,386,223,39,39,https://ez58211rss.azurewebsites.net/delete,1325,0,881
1586200873397,120292,HTTP Request DELETE-1,500,Internal Server Error,Grupa wątków 1-62,,false,,287,133,39,39,https://ez58211rss.azurewebsites.net/,120292,0,0
1586200873187,121613,HTTP Request DELETE,500,Internal Server Error,Grupa wątków 1-63,,false,,673,356,38,38,https://ez58211rss.azurewebsites.net/,1311,0,874
1586200873187,1311,HTTP Request DELETE-0,302,Found,Grupa wątków 1-63,text,true,,386,223,38,38,https://ez58211rss.azurewebsites.net/delete,1311,0,874
1586200874499,120301,HTTP Request DELETE-1,500,Internal Server Error,Grupa wątków 1-63,,false,,287,133,38,38,https://ez58211rss.azurewebsites.net/,120301,0,0
1586200874110,121644,HTTP Request DELETE,500,Internal Server Error,Grupa wątków 1-64,,false,,673,356,37,37,https://ez58211rss.azurewebsites.net/,1336,0,887
1586200874110,1336,HTTP Request DELETE-0,302,Found,Grupa wątków 1-64,text,true,,386,223,37,37,https://ez58211rss.azurewebsites.net/delete,1336,0,887
1586200875446,120308,HTTP Request DELETE-1,500,Internal Server Error,Grupa wątków 1-64,,false,,287,133,37,37,https://ez58211rss.azurewebsites.net/,120308,0,0
1586200874829,121298,HTTP Request DELETE,500,Internal Server Error,Grupa wątków 1-65,,false,,673,356,36,36,https://ez58211rss.azurewebsites.net/,1013,0,573
1586200874829,1013,HTTP Request DELETE-0,302,Found,Grupa wątków 1-65,text,true,,386,223,36,36,https://ez58211rss.azurewebsites.net/delete,1013,0,573
1586200875842,120285,HTTP Request DELETE-1,500,Internal Server Error,Grupa wątków 1-65,,false,,287,133,36,36,https://ez58211rss.azurewebsites.net/,120285,0,0
1586200876124,121627,HTTP Request DELETE,500,Internal Server Error,Grupa wątków 1-66,,false,,673,356,35,35,https://ez58211rss.azurewebsites.net/,1323,0,888
1586200876124,1323,HTTP Request DELETE-0,302,Found,Grupa wątków 1-66,text,true,,386,223,35,35,https://ez58211rss.azurewebsites.net/delete,1323,0,888
1586200877448,120303,HTTP Request DELETE-1,500,Internal Server Error,Grupa wątków 1-66,,false,,287,133,35,35,https://ez58211rss.azurewebsites.net/,120303,0,0
1586200877108,121616,HTTP Request DELETE,500,Internal Server Error,Grupa wątków 1-67,,false,,673,356,34,34,https://ez58211rss.azurewebsites.net/,1324,0,884
1586200877108,1324,HTTP Request DELETE-0,302,Found,Grupa wątków 1-67,text,true,,386,223,34,34,https://ez58211rss.azurewebsites.net/delete,1324,0,884
1586200878432,120292,HTTP Request DELETE-1,500,Internal Server Error,Grupa wątków 1-67,,false,,287,133,34,34,https://ez58211rss.azurewebsites.net/,120292,0,0
1586200878095,121619,HTTP Request DELETE,500,Internal Server Error,Grupa wątków 1-68,,false,,673,356,33,33,https://ez58211rss.azurewebsites.net/,1315,0,881
1586200878095,1315,HTTP Request DELETE-0,302,Found,Grupa wątków 1-68,text,true,,386,223,33,33,https://ez58211rss.azurewebsites.net/delete,1315,0,881
1586200879410,120304,HTTP Request DELETE-1,500,Internal Server Error,Grupa wątków 1-68,,false,,287,133,33,33,https://ez58211rss.azurewebsites.net/,120304,0,0
1586200879171,121600,HTTP Request DELETE,500,Internal Server Error,Grupa wątków 1-69,,false,,673,356,32,32,https://ez58211rss.azurewebsites.net/,1312,0,873
1586200879171,1312,HTTP Request DELETE-0,302,Found,Grupa wątków 1-69,text,true,,386,223,32,32,https://ez58211rss.azurewebsites.net/delete,1312,0,873
1586200880483,120288,HTTP Request DELETE-1,500,Internal Server Error,Grupa wątków 1-69,,false,,287,133,32,32,https://ez58211rss.azurewebsites.net/,120288,0,0
1586200880116,121607,HTTP Request DELETE,500,Internal Server Error,Grupa wątków 1-70,,false,,673,356,31,31,https://ez58211rss.azurewebsites.net/,1312,0,871
1586200880116,1312,HTTP Request DELETE-0,302,Found,Grupa wątków 1-70,text,true,,386,223,31,31,https://ez58211rss.azurewebsites.net/delete,1312,0,871
1586200881428,120295,HTTP Request DELETE-1,500,Internal Server Error,Grupa wątków 1-70,,false,,287,133,31,31,https://ez58211rss.azurewebsites.net/,120295,0,0
1586200881115,121591,HTTP Request DELETE,500,Internal Server Error,Grupa wątków 1-71,,false,,673,356,30,30,https://ez58211rss.azurewebsites.net/,1304,0,872
1586200881115,1304,HTTP Request DELETE-0,302,Found,Grupa wątków 1-71,text,true,,386,223,30,30,https://ez58211rss.azurewebsites.net/delete,1304,0,872
1586200882419,120287,HTTP Request DELETE-1,500,Internal Server Error,Grupa wątków 1-71,,false,,287,133,30,30,https://ez58211rss.azurewebsites.net/,120287,0,0
